SyncedTime,TimeMilli,Username,UpTime,RamFree,RamUsed,MemFreePercent,MemUsedPercent,SwapMemoryFree,SwapMemoryPageIn,SwapMemoryPageOut,SwapMemoryUsed,HDFreeSpace,HDUsedSpace,NetRXBytes,NetTxBytes,NetSpeed,NetRXErrors,NetTxErrors,NetRxPackets,NetTxPackets,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,Sudam?rica)(300),\\ISC202\Procesador(0)\% de tiempo de procesador,\\ISC202\Procesador(1)\% de tiempo de procesador,\\ISC202\Procesador(2)\% de tiempo de procesador,\\ISC202\Procesador(3)\% de tiempo de procesador,\\ISC202\Procesador(4)\% de tiempo de procesador,\\ISC202\Procesador(5)\% de tiempo de procesador,\\ISC202\Procesador(6)\% de tiempo de procesador,\\ISC202\Procesador(7)\% de tiempo de procesador,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt)
2015-09-08 09:12:43,1441721563097,null,90440.0,13425.0,2866.0,83.77484848928043,16.225151510719577,28857.0,222.0,0.0,3725.0,265,197,4238964082,1197897947,1000000000,0,0,26073487,null,8.44988251,4.615384,3.076923,3.076923,4.804778,44,43,42,34,44,3392.322,3392.322,798.1934,798.1934,10.3332338,4.27129,0.0004815366,1.94155562,99.77418,17.5948334,2.79941559,13.1110268,37,42.71357,15.625,0,0,7.8125,6.25,0,6.25,0, 306787144442253,  752.351,  800,  10.185,6607.902,1835.528,   4.208,2264.923, 629.145, 40,  0,  84.000,null
2015-09-08 09:12:44,1441721564454,null,90441.0,13440.0,2852.0,83.77276257202708,16.227237427972916,28856.0,208.0,0.0,3726.0,265,197,4238964542,1197897947,1000000000,0,0,26073492,null,0.7692337,0,0,0,0.192308426,39,37,39,33,40,798.1922,798.1922,798.1922,798.1922,4.956035,0.118518196,0.000300960382,1.70909381,99.774025,17.4247665,2.772358,13.1380844,37,42.71357,1.5625,26.5625,25,1.5625,0,25,0,25, 306790583813431,  753.364, 3700,   6.178,6614.166,1837.268,   1.050,2265.988, 629.441, 44,  0,  84.000,null
2015-09-08 09:12:45,1441721565780,null,90443.0,13440.0,2851.0,83.77321811717437,16.226781882825637,28856.0,208.0,0.0,3726.0,265,197,4238966148,1197898819,1000000000,0,0,26073498,null,3.8461566,6.92307949,5.384612,3.858173,5.003011,39,34,40,33,40,798.1929,798.1929,798.1929,798.1929,9.810225,3.810941,0.000361152459,1.90730631,99.77411,17.5236511,2.78808975,13.1223526,37,42.71357,7.8125,0,0,14.0625,10.9375, ,6.25, , 306794023796060,  754.379,  800,   8.580,6622.866,1839.685,   2.867,2268.895, 630.249, 40,  0,  84.000,null
2015-09-08 09:12:47,1441721567106,null,90444.0,13437.0,2855.0,83.77295438051014,16.22704561948985,28857.0,211.0,0.0,3725.0,265,197,4238966554,1197898873,1000000000,0,0,26073501,null,7.65837431,3.8461566,3.8461566,6.119907,5.3676486,41,37,39,34,41,798.193237,798.193237,798.193237,798.193237,9.68045,3.67472625,0.000361152459,1.89508736,99.7741547,17.4247665,2.772358,13.1380844,37,42.71357,12.5,0,0,7.8125,6.25,0,9.375,0, 306800903042852,  756.406,  800,   9.700,6642.424,1845.118,   3.684,2276.227, 632.285, 39,  0,  84.000,null
2015-09-08 09:12:48,1441721568447,null,90445.0,13440.0,2852.0,83.77175557749099,16.228244422509015,28856.0,208.0,0.0,3726.0,265,197,4238967034,1197898873,1000000000,0,0,26073507,null,0.7692337,2.30768919,0.7692337,0,0.961536169,38,36,39,33,40,1895.70837,1895.70837,3392.32031,3691.64258,5.44383144,0.419659168,0.000180576229,1.72408164,99.7741241,17.4556274,2.77726746,13.1331749,37,42.71357,1.5625,14.0625,15.625,1.5625,1.5625,14.0625,1.5625,15.625, 306804342254185,  757.420, 3000,   7.363,6649.889,1847.191,   1.843,2278.096, 632.804, 41,  0,  84.000,null
2015-09-08 09:12:49,1441721569789,null,90447.0,13439.0,2852.0,83.77094039143796,16.229059608562043,28856.0,208.0,0.0,3726.0,265,197,4238967802,1197898873,1000000000,0,0,26073513,null,7.69230747,6.153846,3.076923,0,4.23077345,37,35,40,33,40,798.1926,798.1926,798.1926,798.1926,9.075942,3.19529629,0.000662112841,1.850485,99.77408,17.4259415,2.77254486,13.1378975,37,42.71357,17.1875,18.75,18.75,15.625,7.8125,18.75,0,18.75, 306807782307179,  758.434,  800,   7.171,6657.160,1849.211,   1.781,2279.902, 633.306, 39,  0,  84.000,null
2015-09-08 09:12:51,1441721571131,null,90448.0,13437.0,2855.0,83.77139593658524,16.22860406341476,28856.0,211.0,0.0,3726.0,265,197,4238969514,1197898873,1000000000,0,0,26073529,null,2.30768919,5.384612,7.69230747,3.076923,4.61537838,39,36,40,35,40,798.1932,798.1932,798.1932,798.1932,9.40447,3.39411068,0.000300960382,1.88864672,99.77415,17.4253235,2.77244568,13.1379967,37,42.71357,1.5625, , ,10.9375,15.625,0,3.125, , 306814661394656,  760.462,  800,   9.424,6676.559,1854.600,   3.396,2287.014, 635.282, 39,  0,  84.000,null
2015-09-08 09:12:52,1441721572441,null,90449.0,13439.0,2852.0,83.770005325083,16.229994674916988,28857.0,208.0,0.0,3725.0,265,197,4238970178,1197898873,1000000000,0,0,26073537,null,1.53846145,3.8461566,0.7692337,1.53846145,1.9230783,37,39,41,34,41,3691.64233,3691.64233,3691.64233,3392.32,6.84666824,1.53917158,0.000361152459,1.78361166,99.77412,17.50869,2.78570938,13.124733,37,42.71357,4.6875,7.8125,9.375,1.5625,1.5625,7.8125,4.6875,7.8125, 306818100956735,  761.476, 3700,   8.750,6685.431,1857.064,   2.933,2289.988, 636.108, 42,  0,  84.000,null
2015-09-08 09:12:53,1441721573751,null,90451.0,13440.0,2852.0,83.77125208022294,16.22874791977706,28856.0,208.0,0.0,3726.0,265,197,4238970362,1197898873,1000000000,0,0,26073539,null,0.7692337,3.8461566,6.153846,0.7692337,2.88461447,38,36,38,33,39,798.1925,798.1925,798.1925,798.1925,8.134779,2.51590848,0.000601920765,1.83519626,99.77406,17.4254684,2.77246857,13.1379738,37,42.71357,1.5625,1.5625,0,14.0625,10.9375,0,3.125,0, 306821540863918,  762.490,  800,   6.213,6691.732,1858.814,   1.122,2291.126, 636.424, 39,  0,  84.000,null
2015-09-08 09:12:55,1441721575109,null,90452.0,13436.0,2855.0,83.7711561759814,16.228843824018593,28856.0,211.0,0.0,3726.0,265,197,4238970362,1197898873,1000000000,0,0,26073539,null,9.230768,4.615384,1.53846145,3.076923,4.6153903,39,36,39,34,39,798.1932,798.1932,798.1932,798.1932,8.854315,2.89271069,0.000421344535,1.84916079,99.77415,17.42559,2.77248764,13.1379547,37,42.71357,15.625,0,0,9.375,3.125,0,6.25,0, 306828420201873,  764.518,  800,   8.874,6710.477,1864.021,   2.900,2297.728, 638.258, 39,  0,  84.000,null
2015-09-08 09:12:56,1441721576450,null,90453.0,13439.0,2852.0,83.77096436749834,16.22903563250166,28856.0,208.0,0.0,3726.0,265,197,4238972080,1197899745,1000000000,0,0,26073547,null,2.27375627,4.615384,3.8461566,0.7692337,2.87612677,38,39,44,35,44,3891.19287,3392.322,3591.87036,3392.322,7.19740725,1.786561,0.000361152459,1.79878,99.77418,17.5073471,2.78549576,13.1249466,37,42.71357,4.6153846153846096,7.6923076923076872,24.615384615384617,0,1.538461538461533,23.076923076923073,0,23.076923076923073, 306831859489886,  765.532, 3700,   9.556,6720.165,1866.712,   3.686,2301.464, 639.296, 48,  0,  84.000,null
2015-09-08 09:12:57,1441721577776,null,90455.0,13439.0,2852.0,83.77098834355873,16.229011656441276,28856.0,208.0,0.0,3726.0,265,197,4238972264,1197899799,1000000000,0,0,26073549,null,0,3.8461566,5.384612,0.7692337,2.50000358,39,35,38,33,39,798.192,798.192,798.192,798.192,7.585887,2.18623638,0.000421344535,1.80329442,99.774,17.4257736,2.77251816,13.1379242,37,42.71357,1.5625,10.9375,0,15.625,17.1875,0,3.125,0, 306835299425451,  766.546,  800,   5.248,6725.486,1868.191,   0.293,2301.762, 639.378, 40,  0,  84.000,null
2015-09-08 09:12:59,1441721579071,null,90456.0,13436.0,2855.0,83.7710123196191,16.228987680380893,28856.0,211.0,0.0,3726.0,265,197,4238974040,1197902680,1000000000,0,0,26073562,null,3.8461566,3.076923,8.4615345,0.7692337,4.038465,39,37,38,34,39,798.191956,798.191956,798.191956,798.191956,9.743171,3.74184036,0.000421344535,1.9077878,99.7739944,17.42575,2.77251434,13.137928,37,42.71357,6.25,0,0,6.25,17.1875,0,1.5625,0, 306842178709439,  768.574,  800,   9.776,6745.260,1873.683,   3.756,2309.285, 641.468, 40,  0,  84.000,null
2015-09-08 09:13:00,1441721580413,null,90457.0,13439.0,2852.0,83.77098834355873,16.229011656441276,28855.0,208.0,0.0,3726.0,265,197,4238974428,1197902734,1000000000,0,0,26073567,null,2.2329092,6.153846,6.92307949,0,3.82745862,40,37,44,34,44,3691.64771,3791.42188,3691.64771,3691.64771,9.263079,3.42697573,0.000361152459,1.88003933,99.77426,17.510582,2.78601074,13.1244316,37,42.71359,1.5625,17.1875,17.1875,1.5625,0,17.1875,0,17.1875, 306845618370643,  769.588,  800,  10.059,6755.460,1876.517,   4.012,2313.353, 642.598, 40,  0,  84.000,null
2015-09-08 09:13:01,1441721581739,null,90459.0,13439.0,2852.0,83.77098834355873,16.229011656441276,28855.0,208.0,0.0,3726.0,265,197,4238974704,1197902734,1000000000,0,0,26073570,null,1.53846145,1.53846145,2.30768919,0.7692337,1.53846741,39,36,39,33,39,798.1923,798.1923,798.1923,798.1923,5.66160631,0.66030705,0.000361152459,1.728897,99.77404,17.4257736,2.77251816,13.1379242,37,42.71359,4.6875,0,0,15.625,18.75,0,1.5625,0, 306849057700922,  770.602, 3700,   5.327,6760.860,1878.017,   0.379,2313.738, 642.705, 40,  0,  84.000,null
2015-09-08 09:13:03,1441721583049,null,90460.0,13436.0,2855.0,83.76981351659994,16.230186483400054,28855.0,211.0,0.0,3727.0,265,197,4238975278,1197902776,1000000000,0,0,26073575,null,7.69230747,5.384612,3.076923,2.30768919,4.6153903,38,35,38,33,40,798.1931,798.1931,798.1931,798.1931,9.731193,3.69158,0.00210672268,1.90026379,99.77414,17.4269562,2.772705,13.1377373,37,42.71359,15.625,0,0,10.9375,6.25,0,4.6875,0, 306855937258792,  772.630,  800,   9.761,6780.176,1883.382,   3.704,2320.909, 644.697, 39,  0,  84.000,null
2015-09-08 09:13:04,1441721584406,null,90461.0,13439.0,2852.0,83.7690223066073,16.230977693392703,28856.0,208.0,0.0,3726.0,265,197,4238975554,1197902776,1000000000,0,0,26073578,null,6.85807467,5.384612,5.384612,2.30768919,4.983753,44,40,41,34,44,3791.419,3392.32227,798.1935,798.1935,9.886548,3.79697633,0.000421344535,1.90399575,99.7741852,17.52813,2.788803,13.1216393,37,42.71359,1.5625,6.25,0,3.125,1.5625,4.6875,0,6.25, 306859376961892,  773.644,  800,   9.885,6790.200,1886.167,   3.791,2324.753, 645.765, 40,  0,  84.000,null
2015-09-08 09:13:05,1441721585717,null,90463.0,13439.0,2852.0,83.76909423478845,16.230905765211553,28855.0,208.0,0.0,3727.0,265,197,4238975646,1197902776,1000000000,0,0,26073579,null,0.7692337,0.7692337,0,0.7692337,0.5769253,37,35,39,33,39,798.192261,798.192261,1895.70667,1895.70667,5.05830145,0.146146357,0.000421344535,1.70795012,99.77403,17.4352951,2.77403259,13.13641,37,42.71359,12.5,3.125,9.375,7.8125,9.375,3.125,6.25,3.125, 306862816202938,  774.657, 3500,   6.851,6797.145,1888.096,   1.537,2326.311, 646.197, 41,  0,  84.000,null
2015-09-08 09:13:07,1441721587058,null,90464.0,13436.0,2855.0,83.7687345938827,16.2312654061173,28855.0,211.0,0.0,3727.0,265,197,4238976976,1197903648,1000000000,0,0,26073582,null,4.615384,5.384612,4.615384,2.30768919,4.23076725,38,35,39,32,39,798.192749,798.192749,798.192749,798.192749,9.52058,3.458456,0.000361152459,1.89436507,99.77409,17.4286575,2.772976,13.1374664,37,42.71359,9.375,0,3.125,10.9375,9.375,0,4.6875,0, 306869695910892,  776.685,  800,   9.566,6814.686,1892.968,   3.480,2332.096, 647.805, 39,  0,  84.000,null
2015-09-08 09:13:08,1441721588400,null,90465.0,13439.0,2853.0,83.76717614995779,16.23282385004221,28854.0,208.0,0.0,3728.0,265,197,4238977128,1197903768,1000000000,0,0,26073584,null,7.58974552,7.69230747,6.92307949,6.153846,7.089746,39,38,39,33,40,798.192749,798.192749,798.192749,798.192749,9.978522,3.838268,0.000421344535,1.90724611,99.77409,17.5336,2.78967285,13.1207695,37,42.71359,6.25,0,0,4.6875,6.25,0,4.6875,0, 306873135454184,  777.699,  800,   9.929,6824.753,1895.765,   3.818,2335.967, 648.880, 39,  0,  84.000,null
2015-09-08 09:13:09,1441721589726,null,90467.0,13438.0,2853.0,83.76333998029648,16.236660019703525,28854.0,208.0,0.0,3728.0,265,197,4238977368,1197904028,1000000000,0,0,26073588,null,0.7692337,3.076923,0,0.7692337,1.15385056,38,36,39,33,40,3392.32178,3691.64429,3691.64429,3791.41846,5.99470949,0.885606,0.000300960382,1.75225151,99.77417,17.4823837,2.78152466,13.1289177,37,42.71359,9.375,4.6875,4.6875,10.9375,7.8125,4.6875,7.8125,4.6875, 306876574834129,  778.713, 3700,   7.830,6832.692,1897.970,   2.243,2338.242, 649.512, 41,  0,  84.000,null
2015-09-08 09:13:11,1441721591021,null,90468.0,13435.0,2856.0,83.76338793241725,16.23661206758276,28854.0,211.0,0.0,3728.0,265,197,4238978204,1197904090,1000000000,0,0,26073599,null,5.384612,3.076923,3.076923,2.30768919,3.46153975,39,36,39,33,39,798.1938,798.1938,798.1938,798.1938,9.994654,3.89821935,0.0004815366,1.92139125,99.77422,17.2427444,2.74339676,13.1670456,37,42.71359,10.9375,0,3.125,6.25,6.25,0,4.6875,1.5625, 306883454373162,  780.741,  800,  10.021,6849.626,1902.674,   3.907,2343.700, 651.028, 39,  0,  84.000,null
2015-09-08 09:13:13,1441721593376,null,90470.0,13469.0,2822.0,83.95162398248597,16.048376017514034,28893.0,208.0,0.0,3689.0,265,197,4238979307,1197904396,1000000000,0,0,26073609,null,3.8461566,5.384612,0.7692337,6.153846,4.038459,39,35,38,33,40,798.1918,798.1918,798.1918,798.1918,8.724481,2.85460925,0.000361152459,1.86697757,99.77397,17.3280945,2.756977,13.1534653,37,42.71359,3.125,0,0,7.8125,0,0,6.25,0, 306890333696709,  782.769,  800,   8.736,6865.508,1907.086,   2.861,2348.203, 652.278, 38,  0,  84.000,null
2015-09-08 09:13:14,1441721594702,null,90472.0,13466.0,2826.0,83.95160000642558,16.048399993574417,28884.0,211.0,0.0,3697.0,265,197,4238979307,1197904396,1000000000,0,0,26073609,null,3.08893919,5.384612,0.7692337,0.7692337,2.50300169,44,40,38,32,44,3691.64868,3691.64868,3392.326,3691.64868,7.300276,1.83778453,0.000361152459,1.79745579,99.77429,17.3467484,2.759945,13.1504974,37,42.71359,6.25,26.5625,0,10.9375,1.5625,25,12.5,25, 306893773004817,  783.783, 3700,   9.494,6875.133,1909.759,   3.576,2351.829, 653.286, 44,  0,  84.000,null
2015-09-08 09:13:16,1441721596060,null,90473.0,13468.0,2823.0,83.94992168219876,16.05007831780124,28884.0,208.0,0.0,3697.0,265,197,4238979621,1197904396,1000000000,0,0,26073611,null,5.384612,4.615384,6.153846,2.30768919,4.615384,39,36,38,32,39,798.1929,798.1929,798.1929,798.1929,9.265487,3.273486,0.000421344535,1.87721026,99.77411,17.3511353,2.760643,13.1497993,37,42.71359,9.375,0,0,9.375,12.5, ,6.25, , 306900652481659,  785.811,  800,   9.258,6889.724,1913.812,   3.267,2355.362, 654.267, 39,  0,  84.000,null
2015-09-08 09:13:17,1441721597386,null,90474.0,13471.0,2820.0,83.94723636343583,16.052763636564162,28884.0,205.0,0.0,3698.0,265,197,4238980951,1197905268,1000000000,0,0,26073614,null,6.051278,3.076923,7.69230747,1.53846145,4.58974266,38,36,39,35,40,798.193054,798.193054,798.193054,798.193054,9.756293,3.69904375,0.000361152459,1.8997221,99.77413,17.3509979,2.76062,13.1498222,37,42.71359,4.6875,0,12.5,0,0,28.125,0,28.125, 306904092147640,  786.825,  800,   9.791,6899.652,1916.570,   3.712,2359.126, 655.313, 39,  0,  84.000,null
2015-09-08 09:13:18,1441721598712,null,90476.0,13465.0,2826.0,83.95922439362745,16.04077560637255,28887.0,211.0,0.0,3694.0,265,197,4238980951,1197905322,1000000000,0,0,26073614,null,4.615384,5.384612,0.7692337,0,2.692306,42,40,42,34,42,3591.86963,3791.418,3691.6438,3791.418,8.413047,2.63960314,0.000421344535,1.84777641,99.7741547,17.3398438,2.75884628,13.1515961,37,42.71359,7.8125,17.1875, ,7.8125,15.625, ,3.125, , 306907531727244,  787.839, 1200,  10.307,6910.102,1919.473,   4.184,2363.369, 656.491, 40,  0,  84.000,null
2015-09-08 09:13:20,1441721600038,null,90477.0,13470.0,2821.0,83.95963198665396,16.040368013346033,28886.0,208.0,0.0,3695.0,265,197,4238981351,1197905322,1000000000,0,0,26073616,null,5.384612,6.153846,3.076923,3.8461566,4.615384,37,35,38,34,39,798.192932,798.192932,798.192932,798.192932,9.421444,3.45767355,0.000361152459,1.90086579,99.77412,17.3358459,2.75820923,13.1522331,37,42.71359,10.9375,0,0,10.9375,6.25,0,7.8125,0, 306914411312353,  789.867,  800,   9.310,6924.957,1923.599,   3.408,2367.122, 657.534, 39,  0,  84.000,null
2015-09-08 09:13:21,1441721601348,null,90478.0,13483.0,2809.0,83.95953608241243,16.040463917587566,28886.0,195.0,0.0,3696.0,265,197,4238982583,1197905322,1000000000,0,0,26073626,null,4.615384,4.615384,7.69230747,0.7692337,4.42307568,38,36,39,33,40,798.1928,798.1928,798.1928,798.1928,9.643011,3.638009,0.0002407683,1.8994813,99.7741,17.3173752,2.755272,13.15517,37,42.71359,3.125,0,0,4.6875,1.5625,0,1.5625,0, 306917850913003,  790.881,  800,   9.647,6934.738,1926.316,   3.638,2370.811, 658.559, 39,  0,  84.000,null
2015-09-08 09:13:22,1441721602705,null,90480.0,13467.0,2824.0,83.95941620211052,16.040583797889482,28886.0,211.0,0.0,3696.0,265,197,4238982675,1197905322,1000000000,0,0,26073627,null,6.92307949,5.384612,3.076923,2.30768919,4.423082,40,37,43,35,43,3691.645,3691.645,3691.645,3691.645,9.537976,3.58997583,0.000300960382,1.88985062,99.77419,17.3360062,2.758236,13.1522064,37,42.71359,7.8125,6.25,0,6.25,14.0625,6.25,0,6.25, 306921290455479,  791.895,  800,   9.725,6944.599,1929.055,   3.694,2374.556, 659.599, 40,  0,  84.000,null
2015-09-08 09:13:24,1441721604062,null,90481.0,13470.0,2821.0,83.95912848938592,16.040871510614082,28886.0,208.0,0.0,3696.0,265,197,4238982675,1197905322,1000000000,0,0,26073627,null,5.384612,6.153846,5.384612,3.076923,4.999995,38,36,38,33,39,798.1929,798.1929,798.1929,798.1929,9.41711,3.42312336,0.0004815366,1.89081371,99.77411,17.33625,2.758274,13.1521683,37,42.71359,9.375,0,0,14.0625,10.9375, ,4.6875, , 306928169766497,  793.923,  800,   9.155,6959.114,1933.087,   3.298,2378.110, 660.586, 39,  0,  84.000,null
2015-09-08 09:13:25,1441721605388,null,90482.0,13473.0,2818.0,83.95910451332553,16.040895486674465,28886.0,205.0,0.0,3696.0,265,197,4238982675,1197905322,1000000000,0,0,26073627,null,8.4615345,5.384612,2.30768919,2.30768919,4.615384,39,37,38,34,39,798.1926,798.1926,798.1926,798.1926,9.466949,3.50161386,0.0004815366,1.88533616,99.77408,17.33625,2.758274,13.1521683,37,42.71359,1.538461538461533,29.230769230769226,13.846153846153841,1.538461538461533,1.538461538461533,29.230769230769226,4.6153846153846096,3.0769230769230771, 306931609432282,  794.936, 1400,   9.505,6968.751,1935.764,   3.517,2381.676, 661.577, 39,  0,  84.000,null
2015-09-08 09:13:26,1441721606699,null,90484.0,13467.0,2824.0,83.95886475272171,16.041135247278298,28887.0,211.0,0.0,3695.0,265,197,4238982735,1197905322,1000000000,0,0,26073628,null,5.384612,6.153846,3.8461566,1.53846145,4.23076725,44,38,39,34,44,3392.32324,3392.32324,3392.32324,798.1937,9.585287,3.68887138,0.000361152459,1.90411615,99.7742157,17.3369751,2.75838852,13.1520538,37,42.71359,17.1875, , ,10.9375,3.125, ,1.5625,15.625, 306935049084536,  795.950,  800,   9.534,6978.418,1938.449,   3.670,2385.397, 662.610, 40,  0,  84.000,null
2015-09-08 09:13:29,1441721609429,null,90486.0,13472.0,2819.0,83.95730630879679,16.04269369120321,28886.0,205.0,0.0,3696.0,265,197,4238984271,1197906248,1000000000,0,0,26073634,null,3.8461566,5.384612,1.53846145,7.69230747,4.615384,38,36,38,33,39,798.1926,798.1926,798.1926,798.1926,9.499814,3.51178622,0.000421344535,1.9000231,99.77408,17.33805,2.75856018,13.1518822,37,42.71359,3.125,0,0,0,0,0,1.5625,0, 306941928376361,  797.978,  800,   8.235,6992.734,1942.426,   2.608,2388.844, 663.568, 39,  0,  84.000,null
2015-09-08 09:13:30,1441721610771,null,90488.0,13467.0,2824.0,83.95728233273641,16.04271766726359,28886.0,211.0,0.0,3696.0,265,197,4238984659,1197906248,1000000000,0,0,26073639,null,6.92307949,3.8461566,5.384612,4.615384,5.19230938,44,37,40,35,44,3691.646,3392.32349,3392.32349,798.1937,9.872523,4.00734758,0.0002407683,1.90206957,99.7742157,17.3398743,2.75885,13.1515923,37,42.71359,9.375,17.1875,0,10.9375,3.125,40.625,14.0625,40.625, 306945367916211,  798.992,  800,   9.528,7002.395,1945.110,   3.527,2392.420, 664.561, 39,  0,  84.000,null
2015-09-08 09:13:32,1441721612097,null,90489.0,13470.0,2822.0,83.95555605638882,16.04444394361118,28886.0,208.0,0.0,3696.0,265,197,4238985231,1197906248,1000000000,0,0,26073646,null,3.076923,3.076923,9.230768,1.53846145,4.23077345,38,36,39,33,40,798.1928,798.1928,798.1928,798.1928,9.496384,3.587207,0.000421344535,1.89707363,99.7741,17.3397522,2.758831,13.1516113,37,42.71359,4.6875,0,0,6.25,17.1875, ,3.125, , 306952246896987,  801.020, 3700,   6.489,7018.979,1949.716,   1.316,2397.806, 666.057, 45,  0,  84.000,null
2015-09-08 09:13:33,1441721613501,null,90490.0,13465.0,2827.0,83.94551008708824,16.054489912911755,28880.0,207.0,0.0,3702.0,265,197,4238987443,1197909774,1000000000,0,0,26073662,null,6.153846,7.69230747,6.92307949,7.65837431,7.1069,39,35,38,34,40,798.192749,798.192749,798.192749,798.192749,10.4889507,4.485333,0.000361152459,1.90188909,99.77409,17.3526459,2.76088333,13.149559,37,42.71359,1.5625,0,1.5625,1.5625,1.5625,1.5625,0,1.5625, 306955686865729,  802.034,  800,   7.907,7026.997,1951.944,   2.379,2400.218, 666.727, 40,  0,  84.000,null
2015-09-08 09:13:34,1441721614827,null,90492.0,13465.0,2827.0,83.94296862468762,16.057031375312377,28887.0,211.0,0.0,3695.0,265,197,4238988378,1197909990,1000000000,0,0,26073673,null,4.615384,5.384612,5.384612,4.615384,4.999995,44,38,39,35,44,3691.64551,3392.32275,3392.32275,3392.32275,10.08452,4.088246,0.000361152459,1.90381515,99.7742,17.35286,2.76091766,13.1495247,37,42.71359,12.5,1.5625,0,15.625,14.0625,0,14.0625,0, 306959126580560,  803.048,  800,  10.488,7037.631,1954.898,   4.481,2404.762, 667.989, 40,  0,  84.000,null
2015-09-08 09:13:37,1441721617525,null,90494.0,13468.0,2824.0,83.942992600748,16.057007399251994,28885.0,208.0,0.0,3696.0,265,197,4238988622,1197910056,1000000000,0,0,26073676,null,7.69230747,3.8461566,6.153846,1.53846145,4.80769873,37,34,39,33,39,798.1927,798.1927,798.1927,798.1927,9.36384,3.41915059,0.000421344535,1.88864672,99.774086,17.35241,2.76084518,13.1495972,37,42.71359,6.25,10.9375,4.6875,1.5625,3.125,25,0,25, 306969445429200,  806.090,  800,   8.587,7062.493,1961.804,   2.887,2412.534, 670.148, 40,  0,  84.000,null
2015-09-08 09:13:38,1441721618867,null,90496.0,13464.0,2827.0,83.94253705560072,16.057462944399276,28884.0,211.0,0.0,3697.0,265,197,4238990192,1197911188,1000000000,0,0,26073683,null,6.153846,5.384612,6.92307949,6.92307949,6.346154,39,36,39,34,40,1895.70984,798.1936,798.1936,798.1936,10.0516558,3.83688378,0.000300960382,1.90760732,99.7742,17.3528366,2.76091385,13.1495285,37,42.71359,12.5,7.8125,0,9.375,14.0625,0,12.5,0, 306972884960881,  807.104,  800,  10.062,7072.695,1964.638,   3.836,2416.424, 671.229, 40,  0,  84.000,null
2015-09-08 09:13:40,1441721620193,null,90497.0,13467.0,2824.0,83.94181777378923,16.05818222621077,28885.0,208.0,0.0,3697.0,265,197,4238990252,1197911304,1000000000,0,0,26073684,null,0,0.7692337,0,0,0.192308426,37,36,39,33,39,798.192,798.192,1895.706,1895.706,5.07184458,0.178770468,0.000300960382,1.712585,99.774,17.2631531,2.746643,13.1637993,37,42.71359,1.5625,0,0,7.8125,12.5,0,1.5625, , 306979763993563,  809.132, 3700,   6.842,7089.550,1969.320,   1.537,2421.796, 672.721, 41,  0,  84.000,null
2015-09-08 09:13:41,1441721621519,null,90498.0,13467.0,2824.0,83.94117042015888,16.05882957984112,28884.0,208.0,0.0,3698.0,265,197,4238991212,1197911304,1000000000,0,0,26073696,null,3.8461566,3.8461566,6.92307949,2.30768919,4.23077345,38,37,38,33,39,798.192749,798.192749,798.192749,798.192749,9.742629,3.79884243,0.000361152459,1.90170848,99.77409,17.35891,2.761879,13.1485634,37,42.71359,6.25,17.1875,10.9375,1.5625,3.125,4.6875,3.125,32.8125, 306983203978408,  810.146,  800,   8.001,7097.664,1971.573,   2.453,2424.283, 673.412, 39,  0,  84.000,null
2015-09-08 09:13:42,1441721622845,null,90500.0,13463.0,2828.0,83.94102656379658,16.05897343620342,28884.0,212.0,0.0,3698.0,265,197,4238991396,1197911304,1000000000,0,0,26073698,null,3.076923,5.384612,6.92307949,3.076923,4.61537838,38,36,39,34,40,798.1928,798.1928,798.1928,798.1928,9.753464,3.690918,0.000361152459,1.90411615,99.7741,17.3562927,2.76146317,13.1489792,37,42.71359,7.8125,1.5625, ,10.9375,12.5,14.0625,6.25, , 306986643438689,  811.160,  800,   9.712,7107.510,1974.308,   3.675,2428.009, 674.447, 40,  0,  84.000,null
2015-09-08 09:13:44,1441721624155,null,90501.0,13467.0,2824.0,83.94102656379658,16.05897343620342,28884.0,208.0,0.0,3698.0,265,197,4238991396,1197911304,1000000000,0,0,26073698,null,1.53846145,3.076923,0,0.7692337,1.346159,38,41,40,33,41,3691.64575,3691.64575,3691.64575,3691.64575,6.53366947,1.33710682,0.000300960382,1.771212,99.77421,17.3317642,2.75756073,13.1528816,37,42.71359,3.125, ,0,10.9375,9.375, ,1.5625,0, 306993522568074,  813.187, 3700,   8.453,7125.448,1979.291,   2.761,2434.196, 676.165, 43,  0,  84.000,null
